time,open,high,low,close
2024-01-02T10:50:00Z,1.0852284101878495,1.0855324050434936,1.0850784101878495,1.0853824050434935
2024-01-02T10:55:00Z,1.0853824050434935,1.0858146481166737,1.0852324050434934,1.0856646481166736
2024-01-02T11:00:00Z,1.0856646481166736,1.0858146481166737,1.0854861612522597,1.0856361612522598
2024-01-02T11:05:00Z,1.0856361612522598,1.08578616125226,1.0852761221330192,1.0854261221330193
2024-01-02T11:10:00Z,1.0854261221330193,1.0855761221330194,1.0850700018290964,1.0852200018290965
2024-01-02T11:15:00Z,1.0852200018290965,1.0855326500260527,1.0850700018290964,1.0853826500260526
2024-01-02T11:20:00Z,1.0853826500260526,1.0857184635688535,1.0852326500260525,1.0855684635688534
2024-01-02T11:25:00Z,1.0855684635688534,1.0858542521359298,1.0854184635688533,1.0857042521359297
2024-01-02T11:30:00Z,1.0857042521359297,1.0858542521359298,1.0853878747091075,1.0855378747091076
2024-01-02T11:35:00Z,1.0855378747091076,1.0857459150398743,1.0853878747091075,1.0855959150398742
2024-01-02T11:40:00Z,1.0855959150398742,1.0857750864921594,1.085445915039874,1.0856250864921593
2024-01-02T11:45:00Z,1.0856250864921593,1.0858297586413417,1.0854750864921592,1.0856797586413416
2024-01-02T11:50:00Z,1.0856797586413416,1.0860476158358288,1.0855297586413415,1.0858976158358287
2024-01-02T11:55:00Z,1.0858976158358287,1.0861035147230225,1.0857476158358286,1.0859535147230224
2024-01-02T12:00:00Z,1.0859535147230224,1.0862732431137905,1.0858035147230223,1.0861232431137904
2024-01-02T12:05:00Z,1.0861232431137904,1.0862901378811627,1.0859732431137903,1.0861401378811626
2024-01-02T12:10:00Z,1.0861401378811626,1.086362417730835,1.0859901378811625,1.086212417730835
2024-01-02T12:15:00Z,1.086212417730835,1.0865202397872946,1.086062417730835,1.0863702397872945
2024-01-02T12:20:00Z,1.0863702397872945,1.0865202397872946,1.0858559508323304,1.0860059508323305
2024-01-02T12:25:00Z,1.0860059508323305,1.0861559508323306,1.085776033028241,1.0859260330282412
2024-01-02T12:30:00Z,1.0859260330282412,1.0860760330282413,1.0856584398646678,1.085808439864668
2024-01-02T12:35:00Z,1.085808439864668,1.085958439864668,1.085498720402607,1.085648720402607
2024-01-02T12:40:00Z,1.085648720402607,1.0857987204026072,1.0854299348398002,1.0855799348398003
2024-01-02T12:45:00Z,1.0855799348398003,1.086103670167609,1.0854299348398002,1.085953670167609
2024-01-02T12:50:00Z,1.085953670167609,1.086103670167609,1.0855872123886856,1.0857372123886857
2024-01-02T12:55:00Z,1.0857372123886857,1.0861292819773336,1.0855872123886856,1.0859792819773335
2024-01-02T13:00:00Z,1.0859792819773335,1.0861292819773336,1.0854085645344294,1.0855585645344294
2024-01-02T13:05:00Z,1.0855585645344294,1.0857085645344295,1.085324843276933,1.085474843276933
2024-01-02T13:10:00Z,1.085474843276933,1.0856655315432093,1.085324843276933,1.0855155315432092
2024-01-02T13:15:00Z,1.0855155315432092,1.085812087126049,1.0853655315432091,1.085662087126049
2024-01-02T13:20:00Z,1.085662087126049,1.0859898937709973,1.0855120871260489,1.0858398937709972
2024-01-02T13:25:00Z,1.0858398937709972,1.0861882305797972,1.0856898937709971,1.086038230579797
2024-01-02T13:30:00Z,1.086038230579797,1.0861882305797972,1.085801049311735,1.085951049311735
2024-01-02T13:35:00Z,1.085951049311735,1.0861010493117351,1.0856854613635687,1.0858354613635688
2024-01-02T13:40:00Z,1.0858354613635688,1.0861999553338832,1.0856854613635687,1.0860499553338832
2024-01-02T13:45:00Z,1.0860499553338832,1.0861999553338832,1.0858521292526626,1.0860021292526627
2024-01-02T13:50:00Z,1.0860021292526627,1.0861521292526628,1.085533207671828,1.0856832076718281
2024-01-02T13:55:00Z,1.0856832076718281,1.0858332076718282,1.0852498858683273,1.0853998858683274
2024-01-02T14:00:00Z,1.0853998858683274,1.0855498858683275,1.085020022796827,1.085170022796827
2024-01-02T14:05:00Z,1.085170022796827,1.0854443129828406,1.085020022796827,1.0852943129828405
2024-01-02T14:10:00Z,1.0852943129828405,1.0854799194168583,1.0851443129828404,1.0853299194168582
2024-01-02T14:15:00Z,1.0853299194168582,1.0856525407553752,1.085179919416858,1.0855025407553751
2024-01-02T14:20:00Z,1.0855025407553751,1.0856525407553752,1.0852457275937908,1.0853957275937909
2024-01-02T14:25:00Z,1.0853957275937909,1.0855853625165601,1.0852457275937908,1.08543536251656
2024-01-02T14:30:00Z,1.08543536251656,1.0857417601150519,1.08528536251656,1.0855917601150518
2024-01-02T14:35:00Z,1.0855917601150518,1.0857417601150519,1.0853644234801216,1.0855144234801217
2024-01-02T14:40:00Z,1.0855144234801217,1.0857786172895112,1.0853644234801216,1.085628617289511
2024-01-02T14:45:00Z,1.085628617289511,1.0857786172895112,1.0853131358042443,1.0854631358042444
2024-01-02T14:50:00Z,1.0854631358042444,1.0856131358042445,1.085222372342603,1.0853723723426032
2024-01-02T14:55:00Z,1.0853723723426032,1.0855223723426033,1.0851269378691035,1.0852769378691036
2024-01-02T15:00:00Z,1.0852769378691036,1.0854269378691037,1.0848279779577064,1.0849779779577065
2024-01-02T15:05:00Z,1.0849779779577065,1.0852497210779029,1.0848279779577064,1.0850997210779028
2024-01-02T15:10:00Z,1.0850997210779028,1.0852497210779029,1.084832370492852,1.084982370492852
2024-01-02T15:15:00Z,1.084982370492852,1.0851354940225342,1.084832370492852,1.084985494022534
2024-01-02T15:20:00Z,1.084985494022534,1.0852556806872606,1.084835494022534,1.0851056806872605
2024-01-02T15:25:00Z,1.0851056806872605,1.085367313481268,1.0849556806872604,1.085217313481268
2024-01-02T15:30:00Z,1.085217313481268,1.0855336597585112,1.0850673134812678,1.0853836597585111
2024-01-02T15:35:00Z,1.0853836597585111,1.0855336597585112,1.0852090383873836,1.0853590383873837
2024-01-02T15:40:00Z,1.0853590383873837,1.0855090383873838,1.0851032138093726,1.0852532138093727
2024-01-02T15:45:00Z,1.0852532138093727,1.0854032138093728,1.085083284256646,1.0852332842566461
2024-01-02T15:50:00Z,1.0852332842566461,1.0853832842566462,1.0846614506481564,1.0848114506481565
2024-01-02T15:55:00Z,1.0848114506481565,1.0849614506481566,1.0842996725300507,1.0844496725300508
2024-01-02T16:00:00Z,1.0844496725300508,1.0845996725300509,1.083968997626962,1.084118997626962
2024-01-02T16:05:00Z,1.084118997626962,1.0842689976269622,1.0837196859200615,1.0838696859200616
2024-01-02T16:10:00Z,1.0838696859200616,1.0841196294767426,1.0837196859200615,1.0839696294767425
2024-01-02T16:15:00Z,1.0839696294767425,1.0841196294767426,1.0835932597129023,1.0837432597129024
2024-01-02T16:20:00Z,1.0837432597129024,1.0838932597129025,1.0834987190743925,1.0836487190743926
2024-01-02T16:25:00Z,1.0836487190743926,1.0841235261488393,1.0834987190743925,1.0839735261488392
2024-01-02T16:30:00Z,1.0839735261488392,1.0841235261488393,1.0837344601560739,1.083884460156074
2024-01-02T16:35:00Z,1.083884460156074,1.0842188390481908,1.0837344601560739,1.0840688390481907
2024-01-02T16:40:00Z,1.0840688390481907,1.0842188390481908,1.0836854346281881,1.0838354346281882
2024-01-02T16:45:00Z,1.0838354346281882,1.0839854346281883,1.0836340752387212,1.0837840752387213
2024-01-02T16:50:00Z,1.0837840752387213,1.0839340752387214,1.0833965697249937,1.0835465697249937
2024-01-02T16:55:00Z,1.0835465697249937,1.0836965697249938,1.0833118114560185,1.0834618114560186
2024-01-02T17:00:00Z,1.0834618114560186,1.083821888490383,1.0833118114560185,1.0836718884903829
2024-01-02T17:05:00Z,1.0836718884903829,1.083821888490383,1.0830900583845846,1.0832400583845847
2024-01-02T17:10:00Z,1.0832400583845847,1.0834986642954714,1.0830900583845846,1.0833486642954713
2024-01-02T17:15:00Z,1.0833486642954713,1.0835580981960544,1.0831986642954712,1.0834080981960543
2024-01-02T17:20:00Z,1.0834080981960543,1.0835580981960544,1.08310956070713,1.08325956070713
2024-01-02T17:25:00Z,1.08325956070713,1.0834095607071301,1.0827480462435328,1.082898046243533
2024-01-02T17:30:00Z,1.082898046243533,1.0830660786204616,1.0827480462435328,1.0829160786204615
2024-01-02T17:35:00Z,1.0829160786204615,1.0830660786204616,1.0826337054431954,1.0827837054431955
2024-01-02T17:40:00Z,1.0827837054431955,1.0829918744960343,1.0826337054431954,1.0828418744960342
2024-01-02T17:45:00Z,1.0828418744960342,1.0829973375324151,1.082691874496034,1.082847337532415
2024-01-02T17:50:00Z,1.082847337532415,1.0833977822552454,1.082697337532415,1.0832477822552453
2024-01-02T17:55:00Z,1.0832477822552453,1.0833977822552454,1.083037943348377,1.083187943348377
2024-01-02T18:00:00Z,1.083187943348377,1.0833379433483772,1.0827820689752214,1.0829320689752215
2024-01-02T18:05:00Z,1.0829320689752215,1.0831268878839606,1.0827820689752214,1.0829768878839605
2024-01-02T18:10:00Z,1.0829768878839605,1.0831818870549534,1.0828268878839604,1.0830318870549533
2024-01-02T18:15:00Z,1.0830318870549533,1.0835216839487636,1.0828818870549533,1.0833716839487635
2024-01-02T18:20:00Z,1.0833716839487635,1.0837304617602421,1.0832216839487634,1.083580461760242
2024-01-02T18:25:00Z,1.083580461760242,1.0838196795250294,1.083430461760242,1.0836696795250294
2024-01-02T18:30:00Z,1.0836696795250294,1.0841855052478344,1.0835196795250293,1.0840355052478343
2024-01-02T18:35:00Z,1.0840355052478343,1.0841855052478344,1.0835883144842535,1.0837383144842536
2024-01-02T18:40:00Z,1.0837383144842536,1.0838883144842537,1.0834283766010662,1.0835783766010663
2024-01-02T18:45:00Z,1.0835783766010663,1.0837283766010664,1.0831967326157148,1.083346732615715
2024-01-02T18:50:00Z,1.083346732615715,1.083496732615715,1.083099280164926,1.083249280164926
2024-01-02T18:55:00Z,1.083249280164926,1.0833992801649261,1.082755108628037,1.082905108628037
2024-01-02T19:00:00Z,1.082905108628037,1.0832138963647406,1.082755108628037,1.0830638963647405
2024-01-02T19:05:00Z,1.0830638963647405,1.0832138963647406,1.0828583406904657,1.0830083406904658
2024-01-02T19:10:00Z,1.0830083406904658,1.083158340690466,1.08249063911684,1.0826406391168402
2024-01-02T19:15:00Z,1.0826406391168402,1.0827906391168403,1.0822367443465382,1.0823867443465383
2024-01-02T19:20:00Z,1.0823867443465383,1.0826151228084009,1.0822367443465382,1.0824651228084008
2024-01-02T19:25:00Z,1.0824651228084008,1.0828246544503746,1.0823151228084007,1.0826746544503745
2024-01-02T19:30:00Z,1.0826746544503745,1.0833238371732976,1.0825246544503744,1.0831738371732975
2024-01-02T19:35:00Z,1.0831738371732975,1.0840523027897995,1.0830238371732974,1.0839023027897994
2024-01-02T19:40:00Z,1.0839023027897994,1.0841559051481184,1.0837523027897993,1.0840059051481183
2024-01-02T19:45:00Z,1.0840059051481183,1.0841559051481184,1.0836085206181103,1.0837585206181104
2024-01-02T19:50:00Z,1.0837585206181104,1.0839085206181105,1.0830755090479274,1.0832255090479275
2024-01-02T19:55:00Z,1.0832255090479275,1.0834424369135136,1.0830755090479274,1.0832924369135135
2024-01-02T20:00:00Z,1.0832924369135135,1.0834424369135136,1.082939201639686,1.083089201639686
2024-01-02T20:05:00Z,1.083089201639686,1.0832392016396861,1.082835362324641,1.082985362324641
2024-01-02T20:10:00Z,1.082985362324641,1.0831353623246411,1.082682338124876,1.0828323381248761
2024-01-02T20:15:00Z,1.0828323381248761,1.0829823381248762,1.082647140403272,1.0827971404032721
2024-01-02T20:20:00Z,1.0827971404032721,1.0832136354609692,1.082647140403272,1.083063635460969
2024-01-02T20:25:00Z,1.083063635460969,1.0832528976028304,1.082913635460969,1.0831028976028303
2024-01-02T20:30:00Z,1.0831028976028303,1.0832528976028304,1.0829132388935705,1.0830632388935706
2024-01-02T20:35:00Z,1.0830632388935706,1.0832132388935707,1.082654325455364,1.082804325455364
2024-01-02T20:40:00Z,1.082804325455364,1.0829543254553642,1.0822356547191878,1.082385654719188
2024-01-02T20:45:00Z,1.082385654719188,1.082535654719188,1.0821140777419196,1.0822640777419197
2024-01-02T20:50:00Z,1.0822640777419197,1.0824140777419198,1.082100632104215,1.0822506321042151
2024-01-02T20:55:00Z,1.0822506321042151,1.0828426145826102,1.082100632104215,1.0826926145826101
2024-01-02T21:00:00Z,1.0826926145826101,1.0828751832129784,1.08254261458261,1.0827251832129783
2024-01-02T21:05:00Z,1.0827251832129783,1.083120868090734,1.0825751832129782,1.082970868090734
2024-01-02T21:10:00Z,1.082970868090734,1.083120868090734,1.082696044191099,1.0828460441910992
2024-01-02T21:15:00Z,1.0828460441910992,1.0829960441910993,1.0823998082494948,1.0825498082494949
2024-01-02T21:20:00Z,1.0825498082494949,1.082699808249495,1.0821585290589366,1.0823085290589367
2024-01-02T21:25:00Z,1.0823085290589367,1.0824585290589368,1.0819772225428026,1.0821272225428027
2024-01-02T21:30:00Z,1.0821272225428027,1.0828093399759116,1.0819772225428026,1.0826593399759115
2024-01-02T21:35:00Z,1.0826593399759115,1.0828093399759116,1.0823039933061052,1.0824539933061053
2024-01-02T21:40:00Z,1.0824539933061053,1.0828136156070394,1.0823039933061052,1.0826636156070393
2024-01-02T21:45:00Z,1.0826636156070393,1.0828136156070394,1.0822878838125174,1.0824378838125175
2024-01-02T21:50:00Z,1.0824378838125175,1.082820777065736,1.0822878838125174,1.082670777065736
2024-01-02T21:55:00Z,1.082670777065736,1.0829170148072627,1.082520777065736,1.0827670148072626
2024-01-02T22:00:00Z,1.0827670148072626,1.0829170148072627,1.082577855332848,1.082727855332848
2024-01-02T22:05:00Z,1.082727855332848,1.0828778553328482,1.082567664701314,1.0827176647013141
2024-01-02T22:10:00Z,1.0827176647013141,1.0828676647013142,1.0824039677774566,1.0825539677774567
2024-01-02T22:15:00Z,1.0825539677774567,1.0828154858278274,1.0824039677774566,1.0826654858278273
2024-01-02T22:20:00Z,1.0826654858278273,1.0828154858278274,1.082401739957742,1.082551739957742
2024-01-02T22:25:00Z,1.082551739957742,1.082701739957742,1.0820953385168002,1.0822453385168003
2024-01-02T22:30:00Z,1.0822453385168003,1.0823953385168004,1.0817758541232203,1.0819258541232204
2024-01-02T22:35:00Z,1.0819258541232204,1.082119001102651,1.0817758541232203,1.0819690011026508
2024-01-02T22:40:00Z,1.0819690011026508,1.0825137739167536,1.0818190011026507,1.0823637739167535
2024-01-02T22:45:00Z,1.0823637739167535,1.082553771820147,1.0822137739167534,1.082403771820147
2024-01-02T22:50:00Z,1.082403771820147,1.082553771820147,1.0822241122386194,1.0823741122386195
2024-01-02T22:55:00Z,1.0823741122386195,1.0825955687735203,1.0822241122386194,1.0824455687735202
2024-01-02T23:00:00Z,1.0824455687735202,1.082922069208947,1.08229556877352,1.0827720692089469
2024-01-02T23:05:00Z,1.0827720692089469,1.0829769148342878,1.0826220692089468,1.0828269148342877
2024-01-02T23:10:00Z,1.0828269148342877,1.0829769148342878,1.0825741830265792,1.0827241830265792
2024-01-02T23:15:00Z,1.0827241830265792,1.0831507552040942,1.0825741830265792,1.0830007552040941
2024-01-02T23:20:00Z,1.0830007552040941,1.0832579443137096,1.082850755204094,1.0831079443137095
2024-01-02T23:25:00Z,1.0831079443137095,1.0836418833117085,1.0829579443137094,1.0834918833117084
2024-01-02T23:30:00Z,1.0834918833117084,1.083687691921014,1.0833418833117083,1.083537691921014
2024-01-02T23:35:00Z,1.083537691921014,1.083687691921014,1.0830815746630837,1.0832315746630838
2024-01-02T23:40:00Z,1.0832315746630838,1.083381574663084,1.0827395348632722,1.0828895348632723
2024-01-02T23:45:00Z,1.0828895348632723,1.0834522668463302,1.0827395348632722,1.0833022668463301
2024-01-02T23:50:00Z,1.0833022668463301,1.083883183276526,1.08315226684633,1.083733183276526
2024-01-02T23:55:00Z,1.083733183276526,1.083883183276526,1.0835383034732053,1.0836883034732054
2024-01-03T00:00:00Z,1.0836883034732054,1.0838383034732055,1.0834425066429214,1.0835925066429215
2024-01-03T00:05:00Z,1.0835925066429215,1.084107867715982,1.0834425066429214,1.083957867715982
2024-01-03T00:10:00Z,1.083957867715982,1.084107867715982,1.0835311062954711,1.0836811062954712
2024-01-03T00:15:00Z,1.0836811062954712,1.0838311062954713,1.0833074245407321,1.0834574245407322
2024-01-03T00:20:00Z,1.0834574245407322,1.0837682562394046,1.0833074245407321,1.0836182562394046
2024-01-03T00:25:00Z,1.0836182562394046,1.0837682562394046,1.0833696049586896,1.0835196049586897
2024-01-03T00:30:00Z,1.0835196049586897,1.0836696049586898,1.0833683244920096,1.0835183244920097
2024-01-03T00:35:00Z,1.0835183244920097,1.0836683244920098,1.0833274637673784,1.0834774637673785
2024-01-03T00:40:00Z,1.0834774637673785,1.0837118574045783,1.0833274637673784,1.0835618574045782
2024-01-03T00:45:00Z,1.0835618574045782,1.0840637278699068,1.0834118574045781,1.0839137278699067
2024-01-03T00:50:00Z,1.0839137278699067,1.0840863740966322,1.0837637278699066,1.0839363740966321
2024-01-03T00:55:00Z,1.0839363740966321,1.0842473587949515,1.083786374096632,1.0840973587949514
2024-01-03T01:00:00Z,1.0840973587949514,1.0842473587949515,1.0834348157696936,1.0835848157696937
2024-01-03T01:05:00Z,1.0835848157696937,1.0837348157696938,1.083422636169211,1.083572636169211
2024-01-03T01:10:00Z,1.083572636169211,1.0837226361692112,1.0832118286016377,1.0833618286016378
2024-01-03T01:15:00Z,1.0833618286016378,1.0835118286016379,1.0829071253365317,1.0830571253365318
2024-01-03T01:20:00Z,1.0830571253365318,1.0832071253365319,1.0826875872447994,1.0828375872447995
2024-01-03T01:25:00Z,1.0828375872447995,1.0829875872447996,1.0826040563846242,1.0827540563846243
2024-01-03T01:30:00Z,1.0827540563846243,1.0831330320202135,1.0826040563846242,1.0829830320202134
2024-01-03T01:35:00Z,1.0829830320202134,1.0831330320202135,1.0825014338407783,1.0826514338407784
2024-01-03T01:40:00Z,1.0826514338407784,1.0828090917139273,1.0825014338407783,1.0826590917139272
2024-01-03T01:45:00Z,1.0826590917139272,1.0828090917139273,1.0823880493555937,1.0825380493555938
2024-01-03T01:50:00Z,1.0825380493555938,1.082688049355594,1.0823061310820032,1.0824561310820033
2024-01-03T01:55:00Z,1.0824561310820033,1.0828568205383295,1.0823061310820032,1.0827068205383295
2024-01-03T02:00:00Z,1.0827068205383295,1.0829913493975805,1.0825568205383294,1.0828413493975804
2024-01-03T02:05:00Z,1.0828413493975804,1.083325698924441,1.0826913493975803,1.083175698924441
2024-01-03T02:10:00Z,1.083175698924441,1.083325698924441,1.0829870725046284,1.0831370725046285
2024-01-03T02:15:00Z,1.0831370725046285,1.0832870725046286,1.0828130868517107,1.0829630868517108
2024-01-03T02:20:00Z,1.0829630868517108,1.083113086851711,1.0827571221474905,1.0829071221474906
2024-01-03T02:25:00Z,1.0829071221474906,1.0831177463453086,1.0827571221474905,1.0829677463453085
2024-01-03T02:30:00Z,1.0829677463453085,1.083161889684922,1.0828177463453084,1.083011889684922
2024-01-03T02:35:00Z,1.083011889684922,1.083161889684922,1.0825907926668634,1.0827407926668635
2024-01-03T02:40:00Z,1.0827407926668635,1.0829134151122706,1.0825907926668634,1.0827634151122705
2024-01-03T02:45:00Z,1.0827634151122705,1.0829704721948052,1.0826134151122704,1.0828204721948052
2024-01-03T02:50:00Z,1.0828204721948052,1.0835998407041887,1.082670472194805,1.0834498407041886
2024-01-03T02:55:00Z,1.0834498407041886,1.084069051857009,1.0832998407041885,1.083919051857009
2024-01-03T03:00:00Z,1.083919051857009,1.084069051857009,1.0835557410193692,1.0837057410193693
2024-01-03T03:05:00Z,1.0837057410193693,1.0838557410193694,1.083483895178982,1.0836338951789821
2024-01-03T03:10:00Z,1.0836338951789821,1.0837838951789822,1.0831180346785227,1.0832680346785228
2024-01-03T03:15:00Z,1.0832680346785228,1.083418034678523,1.0829703579250318,1.083120357925032
2024-01-03T03:20:00Z,1.083120357925032,1.0833492591759295,1.0829703579250318,1.0831992591759294
2024-01-03T03:25:00Z,1.0831992591759294,1.0836507225811516,1.0830492591759293,1.0835007225811515
2024-01-03T03:30:00Z,1.0835007225811515,1.0836507225811516,1.0831684516217155,1.0833184516217156
2024-01-03T03:35:00Z,1.0833184516217156,1.0834684516217157,1.0830049150116985,1.0831549150116986
2024-01-03T03:40:00Z,1.0831549150116986,1.0833049150116987,1.0824680927542638,1.082618092754264
2024-01-03T03:45:00Z,1.082618092754264,1.082768092754264,1.0824274262741276,1.0825774262741277
2024-01-03T03:50:00Z,1.0825774262741277,1.0827274262741278,1.0821618226711627,1.0823118226711628
2024-01-03T03:55:00Z,1.0823118226711628,1.0824618226711629,1.0820294628143212,1.0821794628143213
2024-01-03T04:00:00Z,1.0821794628143213,1.0823294628143214,1.0818102476197793,1.0819602476197794
2024-01-03T04:05:00Z,1.0819602476197794,1.0821102476197795,1.081786681981216,1.0819366819812162
2024-01-03T04:10:00Z,1.0819366819812162,1.0820866819812163,1.081347249883377,1.081497249883377
2024-01-03T04:15:00Z,1.081497249883377,1.0816472498833771,1.080980488572029,1.0811304885720292
2024-01-03T04:20:00Z,1.0811304885720292,1.0818128003500365,1.080980488572029,1.0816628003500364
2024-01-03T04:25:00Z,1.0816628003500364,1.0818128003500365,1.0811909447047177,1.0813409447047178
2024-01-03T04:30:00Z,1.0813409447047178,1.0814909447047178,1.080916748310104,1.0810667483101042
2024-01-03T04:35:00Z,1.0810667483101042,1.0816759766921846,1.080916748310104,1.0815259766921845
2024-01-03T04:40:00Z,1.0815259766921845,1.0824022434844947,1.0813759766921844,1.0822522434844946
2024-01-03T04:45:00Z,1.0822522434844946,1.0824022434844947,1.0818093518272882,1.0819593518272883
2024-01-03T04:50:00Z,1.0819593518272883,1.0821093518272884,1.081717289588091,1.0818672895880912
2024-01-03T04:55:00Z,1.0818672895880912,1.0821026784758265,1.081717289588091,1.0819526784758264
2024-01-03T05:00:00Z,1.0819526784758264,1.0825348528869279,1.0818026784758263,1.0823848528869278
2024-01-03T05:05:00Z,1.0823848528869278,1.0825348528869279,1.0819881386173207,1.0821381386173208
2024-01-03T05:10:00Z,1.0821381386173208,1.0822881386173209,1.081926819155835,1.0820768191558352
2024-01-03T05:15:00Z,1.0820768191558352,1.0824211535498507,1.081926819155835,1.0822711535498506
2024-01-03T05:20:00Z,1.0822711535498506,1.0825298450684673,1.0821211535498505,1.0823798450684672
2024-01-03T05:25:00Z,1.0823798450684672,1.0825298450684673,1.0821358060506596,1.0822858060506597
2024-01-03T05:30:00Z,1.0822858060506597,1.0824358060506598,1.0821023503095306,1.0822523503095307
2024-01-03T05:35:00Z,1.0822523503095307,1.0824023503095308,1.0817586263574381,1.0819086263574382
2024-01-03T05:40:00Z,1.0819086263574382,1.0820586263574383,1.0816990829214446,1.0818490829214447
2024-01-03T05:45:00Z,1.0818490829214447,1.0819990829214448,1.0816324860489424,1.0817824860489424
2024-01-03T05:50:00Z,1.0817824860489424,1.0819905285213491,1.0816324860489424,1.081840528521349
2024-01-03T05:55:00Z,1.081840528521349,1.0819905285213491,1.081551696716644,1.0817016967166442
2024-01-03T06:00:00Z,1.0817016967166442,1.0819695813472805,1.081551696716644,1.0818195813472804
2024-01-03T06:05:00Z,1.0818195813472804,1.0822227603017354,1.0816695813472803,1.0820727603017353
2024-01-03T06:10:00Z,1.0820727603017353,1.0822616176336526,1.0819227603017352,1.0821116176336525
2024-01-03T06:15:00Z,1.0821116176336525,1.0823495567357524,1.0819616176336524,1.0821995567357523
2024-01-03T06:20:00Z,1.0821995567357523,1.0823628455726468,1.0820495567357522,1.0822128455726467
2024-01-03T06:25:00Z,1.0822128455726467,1.0823628666709197,1.0820628455726466,1.0822128666709196
2024-01-03T06:30:00Z,1.0822128666709196,1.0823628666709197,1.081882477162534,1.082032477162534
2024-01-03T06:35:00Z,1.082032477162534,1.0822616007279524,1.081882477162534,1.0821116007279523
2024-01-03T06:40:00Z,1.0821116007279523,1.0822616007279524,1.0819372790783488,1.082087279078349
2024-01-03T06:45:00Z,1.082087279078349,1.0827605711555817,1.0819372790783488,1.0826105711555816
2024-01-03T06:50:00Z,1.0826105711555816,1.0831539098812004,1.0824605711555815,1.0830039098812003
2024-01-03T06:55:00Z,1.0830039098812003,1.0832503715193396,1.0828539098812002,1.0831003715193395
2024-01-03T07:00:00Z,1.0831003715193395,1.0832503715193396,1.0827596072169157,1.0829096072169158
2024-01-03T07:05:00Z,1.0829096072169158,1.0830596072169159,1.0824815043489198,1.0826315043489199
